Order Date	Order ID	Quantity	Customer Name	Segment	Product Name	Category	Manufacturer	City	State	Region	Ship Date	Ship Mode	Discount	Profit	Profit Ratio	Sales
6/11/2018	CA-2018-153843	2	Shahid Collister	Consumer	GBC VeloBind Cover Sets	Office Supplies	GBC	Fairfield	Connecticut	East	6/16/2018	First Class	0.00%	$15.00	50.00%	$31.00
6/11/2018	CA-2018-153843	2	Shahid Collister	Consumer	Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup	Office Supplies	Hoover	Fairfield	Connecticut	East	6/16/2018	First Class	0.00%	$121.00	26.00%	$465.00
6/11/2018	CA-2018-153871	7	Richard Bierner	Consumer	Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack	Office Supplies	Other	Plainfield	New Jersey	East	6/17/2018	Standard Class	0.00%	$7.00	29.00%	$23.00
6/11/2018	CA-2018-153871	5	Richard Bierner	Consumer	Fellowes Twister Kit, Gray/Clear, 3/pkg	Office Supplies	Fellowes	Plainfield	New Jersey	East	6/17/2018	Standard Class	0.00%	$18.00	45.00%	$40.00
6/11/2018	CA-2018-153871	2	Richard Bierner	Consumer	Ibico Ibimaster 300 Manual Binding System	Office Supplies	Ibico	Plainfield	New Jersey	East	6/17/2018	Standard Class	0.00%	$331.00	45.00%	$736.00
6/11/2018	CA-2018-154011	3	Deborah Brumfield	Home Office	GBC Plasticlear Binding Covers	Office Supplies	GBC	Dallas	Texas	Central	6/16/2018	Standard Class	80.00%	-$11.00	-160.00%	$7.00
6/12/2018	CA-2018-154011	3	Deborah Brumfield	Home Office	Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base	Furniture	Chromcraft	Dallas	Texas	Central	6/16/2018	Standard Class	30.00%	-$85.00	-19.00%	$457.00
6/12/2018	CA-2018-154039	1	Julie Kriz	Home Office	LG Exalt	Technology	Other	Chicago	Illinois	Central	6/16/2018	Standard Class	20.00%	$11.00	9.00%	$125.00
6/12/2018	CA-2018-154039	3	Julie Kriz	Home Office	Chromcraft 48" x 96" Racetrack Double Pedestal Table	Furniture	Chromcraft	Chicago	Illinois	Central	6/16/2018	Standard Class	50.00%	-$269.00	-56.00%	$481.00
6/12/2018	CA-2018-154074	7	Bart Watters	Corporate	Sortfiler Multipurpose Personal File Organizer, Black	Office Supplies	Other	Spokane	Washington	West	6/24/2018	Second Class	0.00%	$43.00	29.00%	$150.00
6/12/2018	CA-2018-154074	2	Bart Watters	Corporate	Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms	Furniture	Hon	Spokane	Washington	West	6/24/2018	Second Class	20.00%	$7.00	1.00%	$570.00
6/12/2018	CA-2018-154088	5	Larry Blacks	Consumer	Xerox 1968	Office Supplies	Xerox	Tallahassee	Florida	South	6/15/2018	Standard Class	20.00%	$9.00	35.00%	$27.00
6/12/2018	CA-2018-154102	5	Skye Norling	Home Office	Xerox 1947	Office Supplies	Xerox	San Francisco	California	West	6/23/2018	Standard Class	0.00%	$13.00	45.00%	$30.00
6/12/2018	CA-2018-154109	3	Maris LaWare	Consumer	Xerox 191	Office Supplies	Xerox	Philadelphia	Pennsylvania	East	6/14/2018	Standard Class	20.00%	$16.00	34.00%	$48.00
6/12/2018	CA-2018-154109	2	Maris LaWare	Consumer	Global Wood Trimmed Manager's Task Chair, Khaki	Furniture	Global	Philadelphia	Pennsylvania	East	6/14/2018	Standard Class	30.00%	-$31.00	-24.00%	$127.00
6/12/2018	CA-2018-154116	3	Khloe Miller	Consumer	Wirebound Message Books, Two 4 1/4" x 5" Forms per Page	Office Supplies	Wirebound	Inglewood	California	West	6/23/2018	Standard Class	0.00%	$11.00	47.00%	$23.00
6/12/2018	CA-2018-154116	4	Khloe Miller	Consumer	Hoover Commercial SteamVac	Office Supplies	Hoover	Inglewood	California	West	6/23/2018	Standard Class	0.00%	$16.00	30.00%	$54.00
6/13/2018	CA-2018-154116	3	Khloe Miller	Consumer	Panasonic KX TS3282B Corded phone	Technology	Panasonic	Inglewood	California	West	6/23/2018	Standard Class	20.00%	$15.00	8.00%	$197.00
6/13/2018	CA-2018-154123	2	Sample Company A	Home Office	9-3/4 Diameter Round Wall Clock	Furniture	Other	Henderson	Kentucky	South	6/22/2018	Standard Class	0.00%	$12.00	42.00%	$28.00
6/13/2018	CA-2018-154137	1	Meg Tillman	Consumer	Belkin OmniView SE Rackmount Kit	Office Supplies	Belkin	New York City	New York	East	6/22/2018	Standard Class	0.00%	$0.00	0.00%	$35.00
6/13/2018	CA-2018-154214	1	Troy Blackwell	Consumer	GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs	Furniture	GE	Columbus	Indiana	Central	6/15/2018	Second Class	0.00%	$1.00	47.00%	$3.00
6/13/2018	CA-2018-154410	8	Michael Dominguez	Corporate	SAFCO Boltless Steel Shelving	Office Supplies	SAFCO	Indianapolis	Indiana	Central	6/24/2018	First Class	0.00%	$9.00	1.00%	$909.00
6/15/2018	CA-2018-154466	2	Dennis Pardue	Home Office	Wilson Jones Easy Flow II Sheet Lifters	Office Supplies	Wilson Jones	Franklin	Wisconsin	Central	6/27/2018	First Class	0.00%	$2.00	48.00%	$4.00
6/15/2018	CA-2018-154501	2	Erin Ashbrook	Corporate	Faber Castell Col-Erase Pencils	Office Supplies	Other	Los Angeles	California	West	6/27/2018	Standard Class	0.00%	$4.00	41.00%	$10.00
6/15/2018	CA-2018-154676	9	Nick Zandusky	Home Office	Tennsco Lockers, Sand	Office Supplies	Tennsco	Houston	Texas	Central	6/20/2018	First Class	20.00%	$8.00	5.00%	$151.00
6/15/2018	CA-2018-154718	2	Dan Lawera	Consumer	Avery 510	Office Supplies	Avery	Keller	Texas	Central	6/21/2018	Second Class	20.00%	$2.00	35.00%	$6.00
6/15/2018	CA-2018-154732	5	Alan Haines	Corporate	Avery Recycled Flexi-View Covers for Binding Systems	Office Supplies	Avery	Chicago	Illinois	Central	6/26/2018	First Class	80.00%	-$26.00	-160.00%	$16.00
6/15/2018	CA-2018-154760	3	Beth Paige	Consumer	Ibico Hi-Tech Manual Binding System	Office Supplies	Ibico	Philadelphia	Pennsylvania	East	6/20/2018	Standard Class	70.00%	-$229.00	-83.00%	$274.00
6/15/2018	CA-2018-154809	8	Mark Hamilton	Consumer	Holmes Replacement Filter for HEPA Air Cleaner, Medium Room	Office Supplies	Holmes	Minneapolis	Minnesota	Central	6/20/2018	Standard Class	0.00%	$39.00	43.00%	$91.00
6/15/2018	CA-2018-154816	1	Victoria Brennan	Corporate	Xerox 1987	Office Supplies	Xerox	Richmond	Kentucky	South	6/22/2018	Standard Class	0.00%	$3.00	49.00%	$6.00
6/15/2018	CA-2018-154907	2	David Smith	Corporate	Bush Mission Pointe Library	Furniture	Bush	Amarillo	Texas	Central	6/22/2018	Standard Class	32.00%	-$36.00	-18.00%	$205.00
6/15/2018	CA-2018-154935	3	Andy Reiter	Consumer	Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"	Office Supplies	Acco	New York City	New York	East	6/23/2018	Standard Class	20.00%	$6.00	31.00%	$18.00
6/15/2018	CA-2018-154949	3	Marc Crier	Consumer	Avery 478	Office Supplies	Avery	Camarillo	California	West	6/22/2018	Standard Class	0.00%	$7.00	49.00%	$15.00
6/15/2018	CA-2018-155047	1	Sanjit Engle	Consumer	Eberhard Faber 3 1/2" Golf Pencils	Office Supplies	Other	Dallas	Texas	Central	6/23/2018	First Class	20.00%	$0.00	6.00%	$6.00
6/15/2018	CA-2018-155075	4	Giulietta Weimer	Consumer	GBC DocuBind 300 Electric Binding Machine	Office Supplies	GBC	Philadelphia	Pennsylvania	East	6/21/2018	Standard Class	70.00%	-$463.00	-73.00%	$631.00
6/15/2018	CA-2018-155089	5	Daniel Byrd	Home Office	Premier Elliptical Ring Binder, Black	Office Supplies	Premier	Tampa	Florida	South	6/16/2018	Standard Class	70.00%	-$33.00	-73.00%	$46.00
6/15/2018	CA-2018-155152	4	Michael Paige	Corporate	Hypercom P1300 Pinpad	Technology	Other	Warwick	Rhode Island	East	6/20/2018	Second Class	0.00%	$93.00	37.00%	$252.00
6/15/2018	CA-2018-155159	9	Delfina Latchford	Consumer	Wirebound Message Book, 4 per Page	Office Supplies	Wirebound	Atlanta	Georgia	South	6/25/2018	Second Class	0.00%	$24.00	49.00%	$49.00
6/16/2018	CA-2018-155292	8	Ross DeVincentis	Home Office	Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set	Office Supplies	Smead	Richmond	Kentucky	South	6/17/2018	First Class	0.00%	$14.00	48.00%	$30.00
6/16/2018	CA-2018-155292	1	Ross DeVincentis	Home Office	Metal Folding Chairs, Beige, 4/Carton	Furniture	Other	Richmond	Kentucky	South	6/17/2018	First Class	0.00%	$9.00	27.00%	$34.00
6/16/2018	CA-2018-155292	2	Ross DeVincentis	Home Office	Acme 10" Easy Grip Assistive Scissors	Office Supplies	Acme	Richmond	Kentucky	South	6/17/2018	First Class	0.00%	$11.00	30.00%	$35.00
6/16/2018	CA-2018-155292	7	Ross DeVincentis	Home Office	Eldon Gobal File Keepers	Office Supplies	Eldon	Richmond	Kentucky	South	6/17/2018	First Class	0.00%	$4.00	4.00%	$106.00
6/16/2018	CA-2018-155362	2	Dave Poirier	Corporate	Adjustable Personal File Tote	Office Supplies	Other	Eau Claire	Wisconsin	Central	6/17/2018	Standard Class	0.00%	$8.00	26.00%	$33.00
6/16/2018	CA-2018-155376	3	Sandra Glassco	Consumer	Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators	Office Supplies	Sanyo	Independence	Missouri	Central	6/21/2018	Standard Class	0.00%	$218.00	26.00%	$839.00
6/16/2018	CA-2018-155460	1	Rob Williams	Corporate	Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)	Office Supplies	Xerox	Seattle	Washington	West	6/28/2018	First Class	0.00%	$2.00	45.00%	$5.00
6/16/2018	CA-2018-155460	5	Rob Williams	Corporate	GBC DocuBind TL200 Manual Binding Machine	Office Supplies	GBC	Seattle	Washington	West	6/28/2018	First Class	20.00%	$302.00	34.00%	$896.00
6/16/2018	CA-2018-155558	2	Paul Gonzalez	Consumer	Avery 511	Office Supplies	Avery	Rochester	Minnesota	Central	6/17/2018	Standard Class	0.00%	$3.00	48.00%	$6.00
6/16/2018	CA-2018-155558	1	Paul Gonzalez	Consumer	Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired	Technology	Logitech	Rochester	Minnesota	Central	6/17/2018	Standard Class	0.00%	$7.00	34.00%	$20.00
6/16/2018	CA-2018-155607	7	Frank Gastineau	Home Office	Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210	Office Supplies	Other	New York City	New York	East	6/20/2018	Standard Class	0.00%	$15.00	25.00%	$59.00
6/16/2018	CA-2018-155607	4	Frank Gastineau	Home Office	Binding Machine Supplies	Office Supplies	Other	New York City	New York	East	6/20/2018	Standard Class	20.00%	$33.00	35.00%	$93.00
6/16/2018	CA-2018-155621	10	Kean Nguyen	Corporate	Howard Miller Distant Time Traveler Alarm Clock	Furniture	Howard Miller	Baltimore	Maryland	East	6/28/2018	Standard Class	0.00%	$112.00	41.00%	$274.00
6/17/2018	CA-2018-155642	1	Brendan Murry	Corporate	C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings	Furniture	C-Line	Chicago	Illinois	Central	6/21/2018	Standard Class	60.00%	-$1.00	-53.00%	$2.00
6/17/2018	CA-2018-155642	3	Brendan Murry	Corporate	Flat Face Poster Frame	Furniture	Other	Chicago	Illinois	Central	6/21/2018	Standard Class	60.00%	-$10.00	-45.00%	$23.00
6/17/2018	CA-2018-155698	2	Victoria Brennan	Corporate	Avery Address/Shipping Labels for Typewriters, 4" x 2"	Office Supplies	Avery	Columbus	Georgia	South	6/25/2018	First Class	0.00%	$10.00	48.00%	$21.00
6/17/2018	CA-2018-155698	8	Victoria Brennan	Corporate	Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection	Office Supplies	Belkin	Columbus	Georgia	South	6/25/2018	First Class	0.00%	$168.00	26.00%	$648.00
6/17/2018	CA-2018-155705	4	Natalie Fritzler	Consumer	Hon Multipurpose Stacking Arm Chairs	Furniture	Hon	Jackson	Mississippi	South	6/18/2018	Second Class	0.00%	$225.00	26.00%	$866.00
6/17/2018	CA-2018-155712	2	Ken Dana	Corporate	Catalog Binders with Expanding Posts	Office Supplies	Other	Los Angeles	California	West	6/28/2018	Standard Class	20.00%	$34.00	31.00%	$108.00
6/17/2018	CA-2018-155740	4	Tony Chapman	Home Office	GBC ProClick Punch Binding System	Office Supplies	GBC	Lakewood	Ohio	East	6/20/2018	First Class	70.00%	-$54.00	-70.00%	$77.00
6/17/2018	CA-2018-155824	4	Karen Seio	Corporate	Heavy-Duty E-Z-D Binders	Office Supplies	Other	Raleigh	North Carolina	South	6/21/2018	Standard Class	70.00%	-$10.00	-77.00%	$13.00
6/17/2018	CA-2018-155824	1	Karen Seio	Corporate	Euro Pro Shark Stick Mini Vacuum	Office Supplies	Euro Pro	Raleigh	North Carolina	South	6/21/2018	Standard Class	20.00%	$4.00	8.00%	$49.00
6/18/2018	CA-2018-155873	2	Alejandro Ballentine	Home Office	Acme Elite Stainless Steel Scissors	Office Supplies	Acme	Carlsbad	New Mexico	West	6/26/2018	Standard Class	0.00%	$4.00	26.00%	$17.00
6/18/2018	CA-2018-155873	3	Alejandro Ballentine	Home Office	Xerox 215	Office Supplies	Xerox	Carlsbad	New Mexico	West	6/26/2018	Standard Class	0.00%	$9.00	48.00%	$19.00
6/18/2018	CA-2018-155873	4	Alejandro Ballentine	Home Office	Xerox 1885	Office Supplies	Xerox	Carlsbad	New Mexico	West	6/26/2018	Standard Class	0.00%	$92.00	48.00%	$192.00
6/19/2018	CA-2018-155880	1	Justin Deggeller	Corporate	Global Highback Leather Tilter in Burgundy	Furniture	Global	Milwaukee	Wisconsin	Central	6/29/2018	Standard Class	0.00%	$15.00	16.00%	$91.00
6/19/2018	CA-2018-155880	3	Justin Deggeller	Corporate	Global High-Back Leather Tilter, Burgundy	Furniture	Global	Milwaukee	Wisconsin	Central	6/29/2018	Standard Class	0.00%	$41.00	11.00%	$369.00
6/19/2018	CA-2018-155880	7	Justin Deggeller	Corporate	Lifetime Advantage Folding Chairs, 4/Carton	Furniture	Other	Milwaukee	Wisconsin	Central	6/29/2018	Standard Class	0.00%	$427.00	28.00%	$1,527.00
6/19/2018	CA-2018-155929	2	Arianne Irving	Consumer	Unpadded Memo Slips	Office Supplies	Other	Glendale	Arizona	West	6/26/2018	Standard Class	20.00%	$2.00	38.00%	$6.00
6/19/2018	CA-2018-155936	3	Joe Kamberova	Consumer	Wilson Jones Standard D-Ring Binders	Office Supplies	Wilson Jones	Chicago	Illinois	Central	6/25/2018	Standard Class	80.00%	-$5.00	-165.00%	$3.00
6/19/2018	CA-2018-155957	3	Corey Catlett	Corporate	Holmes HEPA Air Purifier	Office Supplies	Holmes	Columbus	Ohio	East	6/23/2018	Standard Class	20.00%	$10.00	19.00%	$52.00
6/19/2018	CA-2018-155957	7	Corey Catlett	Corporate	Fellowes Superior 10 Outlet Split Surge Protector	Office Supplies	Fellowes	Columbus	Ohio	East	6/23/2018	Standard Class	20.00%	$24.00	11.00%	$213.00
6/19/2018	CA-2018-155985	8	Bill Eplett	Home Office	DAX Natural Wood-Tone Poster Frame	Furniture	DAX	San Francisco	California	West	6/21/2018	First Class	0.00%	$76.00	36.00%	$212.00
6/19/2018	CA-2018-156237	2	Pamela Stobb	Consumer	GBC Instant Report Kit	Office Supplies	GBC	Philadelphia	Pennsylvania	East	6/30/2018	First Class	70.00%	-$3.00	-67.00%	$4.00
6/19/2018	CA-2018-156237	1	Pamela Stobb	Consumer	Ricoh - Ink Collector Unit for GX3000 Series Printers	Technology	Other	Philadelphia	Pennsylvania	East	6/30/2018	First Class	70.00%	-$18.00	-143.00%	$13.00
6/19/2018	CA-2018-156237	4	Pamela Stobb	Consumer	Aluminum Screw Posts	Office Supplies	Other	Philadelphia	Pennsylvania	East	6/30/2018	First Class	70.00%	-$12.00	-67.00%	$18.00
6/19/2018	CA-2018-156237	2	Pamela Stobb	Consumer	Office Star - Ergonomically Designed Knee Chair	Furniture	Office Star	Philadelphia	Pennsylvania	East	6/30/2018	First Class	30.00%	-$29.00	-26.00%	$113.00
6/19/2018	CA-2018-156237	8	Pamela Stobb	Consumer	Tensor Track Tree Floor Lamp	Furniture	Tensor	Philadelphia	Pennsylvania	East	6/30/2018	First Class	20.00%	$5.00	4.00%	$128.00
6/19/2018	CA-2018-156237	2	Pamela Stobb	Consumer	Lexmark MarkNet N8150 Wireless Print Server	Technology	Lexmark	Philadelphia	Pennsylvania	East	6/30/2018	First Class	70.00%	-$169.00	-70.00%	$241.00
6/19/2018	CA-2018-156272	1	Pauline Webber	Corporate	APC 7 Outlet Network SurgeArrest Surge Protector	Office Supplies	Other	Pompano Beach	Florida	South	6/29/2018	Standard Class	20.00%	$8.00	13.00%	$64.00
6/19/2018	CA-2018-156363	4	Marina Lichtenstein	Corporate	#6 3/4 Gummed Flap White Envelopes	Office Supplies	Other	Philadelphia	Pennsylvania	East	6/24/2018	Standard Class	20.00%	$11.00	35.00%	$32.00
6/20/2018	CA-2018-156363	5	Marina Lichtenstein	Corporate	LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite	Technology	Other	Philadelphia	Pennsylvania	East	6/24/2018	Standard Class	40.00%	-$7.00	-20.00%	$33.00
6/20/2018	CA-2018-156391	1	Sara Luxemburg	Home Office	Prang Drawing Pencil Set	Office Supplies	Prang	Salem	Oregon	West	6/30/2018	First Class	20.00%	$1.00	25.00%	$2.00
6/20/2018	CA-2018-156412	3	Charles McCrossin	Consumer	Storex Dura Pro Binders	Office Supplies	Storex	Philadelphia	Pennsylvania	East	6/25/2018	Standard Class	70.00%	-$4.00	-83.00%	$5.00
6/20/2018	CA-2018-156622	2	Jennifer Patt	Corporate	Aluminum Screw Posts	Office Supplies	Other	Dallas	Texas	Central	6/30/2018	First Class	80.00%	-$9.00	-150.00%	$6.00
6/20/2018	CA-2018-156622	7	Jennifer Patt	Corporate	Xerox 22	Office Supplies	Xerox	Dallas	Texas	Central	6/30/2018	First Class	20.00%	$13.00	35.00%	$36.00
6/20/2018	CA-2018-156622	2	Jennifer Patt	Corporate	Xerox 1942	Office Supplies	Xerox	Dallas	Texas	Central	6/30/2018	First Class	20.00%	$29.00	38.00%	$78.00
6/20/2018	CA-2018-156622	1	Jennifer Patt	Corporate	Lesro Round Back Collection Coffee Table, End Table	Furniture	Lesro	Dallas	Texas	Central	6/30/2018	First Class	30.00%	-$31.00	-24.00%	$128.00
6/20/2018	CA-2018-156664	3	Beth Paige	Consumer	Ideal Clamps	Office Supplies	Other	Columbus	Ohio	East	6/21/2018	Standard Class	20.00%	$2.00	36.00%	$5.00
6/20/2018	CA-2018-156664	3	Beth Paige	Consumer	Fellowes Twister Kit, Gray/Clear, 3/pkg	Office Supplies	Fellowes	Columbus	Ohio	East	6/21/2018	Standard Class	70.00%	-$6.00	-83.00%	$7.00
6/21/2018	CA-2018-156664	5	Beth Paige	Consumer	Xerox Color Copier Paper, 11" x 17", Ream	Office Supplies	Xerox	Columbus	Ohio	East	6/21/2018	Standard Class	20.00%	$30.00	33.00%	$91.00
6/21/2018	CA-2018-156664	2	Beth Paige	Consumer	Kensington 4 Outlet MasterPiece Compact Power Control Center	Office Supplies	Kensington	Columbus	Ohio	East	6/21/2018	Standard Class	20.00%	$13.00	10.00%	$130.00
6/21/2018	CA-2018-156720	3	Jill Matthias	Consumer	Bagged Rubber Bands	Office Supplies	Other	Loveland	Colorado	West	6/23/2018	Standard Class	20.00%	-$1.00	-20.00%	$3.00
6/21/2018	CA-2018-156769	6	Gary Zandusky	Consumer	Dixon Ticonderoga Core-Lock Colored Pencils	Office Supplies	Dixon	Arlington	Virginia	South	6/26/2018	First Class	0.00%	$18.00	33.00%	$55.00
6/21/2018	CA-2018-156776	3	Jeremy Lonsdale	Consumer	Cardinal Holdit Business Card Pockets	Office Supplies	Cardinal	Westminster	California	West	6/30/2018	Standard Class	20.00%	$4.00	35.00%	$12.00
6/22/2018	CA-2018-156776	2	Jeremy Lonsdale	Consumer	Xerox 1881	Office Supplies	Xerox	Westminster	California	West	6/30/2018	Standard Class	0.00%	$12.00	47.00%	$25.00
6/22/2018	CA-2018-156776	3	Jeremy Lonsdale	Consumer	Mead 1st Gear 2" Zipper Binder, Asst. Colors	Office Supplies	Other	Westminster	California	West	6/30/2018	Standard Class	20.00%	$12.00	38.00%	$31.00
6/22/2018	CA-2018-156776	1	Jeremy Lonsdale	Consumer	Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock	Furniture	Howard Miller	Westminster	California	West	6/30/2018	Standard Class	0.00%	$16.00	30.00%	$52.00
6/22/2018	CA-2018-156776	4	Jeremy Lonsdale	Consumer	Sony Micro Vault Click 4 GB USB 2.0 Flash Drive	Technology	Sony	Westminster	California	West	6/30/2018	Standard Class	0.00%	$8.00	14.00%	$56.00
6/22/2018	CA-2018-156776	1	Jeremy Lonsdale	Consumer	Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs	Furniture	Global	Westminster	California	West	6/30/2018	Standard Class	20.00%	$26.00	13.00%	$207.00
6/22/2018	CA-2018-156776	3	Jeremy Lonsdale	Consumer	Polycom VoiceStation 500 Conference phone	Technology	Polycom	Westminster	California	West	6/30/2018	Standard Class	20.00%	$44.00	6.00%	$708.00
6/24/2018	CA-2018-156776	5	Jeremy Lonsdale	Consumer	3.6 Cubic Foot Counter Height Office Refrigerator	Office Supplies	Other	Westminster	California	West	6/30/2018	Standard Class	0.00%	$412.00	28.00%	$1,473.00
6/24/2018	CA-2018-156818	6	Joy Daniels	Consumer	SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card	Technology	SanDisk	New York City	New York	East	6/28/2018	Second Class	0.00%	$17.00	13.00%	$133.00
6/24/2018	CA-2018-156895	3	Don Jones	Corporate	Global Armless Task Chair, Royal Blue	Furniture	Global	Philadelphia	Pennsylvania	East	6/28/2018	Standard Class	30.00%	-$24.00	-19.00%	$128.00
6/24/2018	CA-2018-156951	3	Ellis Ballard	Corporate	Xerox 222	Office Supplies	Xerox	Seattle	Washington	West	6/25/2018	Standard Class	0.00%	$9.00	48.00%	$19.00
6/24/2018	CA-2018-156951	7	Ellis Ballard	Corporate	GBC White Gloss Covers, Plain Front	Office Supplies	GBC	Seattle	Washington	West	6/25/2018	Standard Class	20.00%	$27.00	34.00%	$81.00
6/24/2018	CA-2018-156951	8	Ellis Ballard	Corporate	Personal Creations Ink Jet Cards and Labels	Office Supplies	Other	Seattle	Washington	West	6/25/2018	Standard Class	0.00%	$45.00	49.00%	$92.00
6/24/2018	CA-2018-156951	3	Ellis Ballard	Corporate	Hon Every-Day Series Multi-Task Chairs	Furniture	Hon	Seattle	Washington	West	6/25/2018	Standard Class	20.00%	$0.00	0.00%	$451.00
6/24/2018	CA-2018-156958	2	Patrick Bzostek	Home Office	Fellowes Black Plastic Comb Bindings	Office Supplies	Fellowes	Seattle	Washington	West	6/29/2018	First Class	20.00%	$3.00	33.00%	$9.00
6/24/2018	CA-2018-156958	3	Patrick Bzostek	Home Office	Cyber Acoustics AC-202b Speech Recognition Stereo Headset	Technology	Other	Seattle	Washington	West	6/29/2018	First Class	20.00%	-$7.00	-23.00%	$31.00
6/24/2018	CA-2018-156958	5	Patrick Bzostek	Home Office	GBC Premium Transparent Covers with Diagonal Lined Pattern	Office Supplies	GBC	Seattle	Washington	West	6/29/2018	First Class	20.00%	$29.00	35.00%	$84.00
6/25/2018	CA-2018-156958	6	Patrick Bzostek	Home Office	GBC VeloBinder Manual Binding System	Office Supplies	GBC	Seattle	Washington	West	6/29/2018	First Class	20.00%	$60.00	35.00%	$173.00
6/25/2018	CA-2018-156958	5	Patrick Bzostek	Home Office	Eldon Radial Chair Mat for Low to Medium Pile Carpets	Furniture	Eldon	Seattle	Washington	West	6/29/2018	First Class	0.00%	$40.00	20.00%	$200.00
